edge_id,u,v,key,length,highway_type,speed_limit,num_lanes,has_cycleway,has_bike_lane,is_oneway,has_name,num_points,sinuosity,accident_count,has_accident,risk_from_accidents,calculated_risk_score,risk_category
8785024634_1723601531_0,8785024634,1723601531,0,41.124,service,50,1,0,0,0,0,3,41.124,0,0,bajo,0.56,medio
8785024639_8785024640_0,8785024639,8785024640,0,7.899,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785024640_8370387720_0,8785024640,8370387720,0,16.307,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785024640_8785024639_0,8785024640,8785024639,0,7.899,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086800_8785086802_0,8785086800,8785086802,0,34.891,service,50,1,0,0,0,0,3,34.891,0,0,bajo,0.56,medio
8785086802_1806788526_0,8785086802,1806788526,0,49.57,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785086802_8785086800_0,8785086802,8785086800,0,34.891,service,50,1,0,0,0,0,3,34.891,0,0,bajo,0.56,medio
8785086803_8785086804_0,8785086803,8785086804,0,39.527,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086804_8785086803_0,8785086804,8785086803,0,39.527,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086804_8785086805_0,8785086804,8785086805,0,7.971,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086804_8785086806_0,8785086804,8785086806,0,15.052,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086805_8785086804_0,8785086805,8785086804,0,7.971,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086806_8785086804_0,8785086806,8785086804,0,15.052,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785086806_8785086808_0,8785086806,8785086808,0,39.92,service,50,1,0,0,0,0,3,39.92,0,0,bajo,0.56,medio
8785086806_8785086811_0,8785086806,8785086811,0,18.245,service,50,1,0,0,0,0,4,18.245,0,0,bajo,0.56,medio
8785086808_8785086806_0,8785086808,8785086806,0,39.92,service,50,1,0,0,0,0,3,39.92,0,0,bajo,0.56,medio
8785086811_1339256720_0,8785086811,1339256720,0,15.522,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
8785086811_8370292918_0,8785086811,8370292918,0,11.678,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
8785086811_8785086806_0,8785086811,8785086806,0,18.244999999999997,service,50,1,0,0,0,0,4,18.244999999999997,0,0,bajo,0.56,medio
8785086814_8785170220_0,8785086814,8785170220,0,61.78599999999999,service,50,1,0,0,0,0,9,61.78599999999999,0,0,bajo,0.56,medio
8785170220_12154263899_0,8785170220,12154263899,0,46.63499999999999,residential,50,1,0,0,1,0,4,46.63499999999999,0,0,bajo,0.44000000000000006,medio
8785170220_8785086814_0,8785170220,8785086814,0,61.786,service,50,1,0,0,0,0,9,61.786,0,0,bajo,0.56,medio
8785170221_7759226375_0,8785170221,7759226375,0,54.794000000000004,service,50,1,0,0,0,0,5,54.794000000000004,0,0,bajo,0.56,medio
8785170225_8785170227_0,8785170225,8785170227,0,49.26499999999999,service,50,1,0,0,0,0,3,49.26499999999999,0,0,bajo,0.56,medio
8785170227_1374246939_0,8785170227,1374246939,0,60.684,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785170227_8785170225_0,8785170227,8785170225,0,49.26499999999999,service,50,1,0,0,0,0,3,49.26499999999999,0,0,bajo,0.56,medio
8785175069_3053895760_0,8785175069,3053895760,0,38.275,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785175069_8785175070_0,8785175069,8785175070,0,37.211999999999996,service,50,1,0,0,0,0,3,37.211999999999996,0,0,bajo,0.56,medio
8785175070_8785175069_0,8785175070,8785175069,0,37.211999999999996,service,50,1,0,0,0,0,3,37.211999999999996,0,0,bajo,0.56,medio
8785175080_3053895763_0,8785175080,3053895763,0,45.875,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785175080_8785175081_0,8785175080,8785175081,0,40.004000000000005,service,50,1,0,0,0,0,3,40.004000000000005,0,0,bajo,0.56,medio
8785175081_8785175080_0,8785175081,8785175080,0,40.004000000000005,service,50,1,0,0,0,0,3,40.004000000000005,0,0,bajo,0.56,medio
8785175084_8785175085_0,8785175084,8785175085,0,13.524,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785175084_1369529309_0,8785175084,1369529309,0,73.386,secondary,50,4,0,0,1,1,3,73.386,0,0,bajo,0.56,medio
8785175085_8785175084_0,8785175085,8785175084,0,13.524,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785175086_8785175087_0,8785175086,8785175087,0,7.885,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785175087_8785175086_0,8785175087,8785175086,0,7.885,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785175087_801436629_0,8785175087,801436629,0,56.348,residential,50,1,0,0,1,1,3,56.348,0,0,bajo,0.44000000000000006,medio
8785239604_8785239605_0,8785239604,8785239605,0,6.227,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785239605_1667587895_0,8785239605,1667587895,0,31.115,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785239605_8785239604_0,8785239605,8785239604,0,6.227,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785239606_8785239607_0,8785239606,8785239607,0,8.697,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785239607_130153753_0,8785239607,130153753,0,55.743,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785239607_8785239606_0,8785239607,8785239606,0,8.697,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785239609_1706472898_0,8785239609,1706472898,0,80.657,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785239609_8785239610_0,8785239609,8785239610,0,42.175000000000004,service,50,1,0,0,0,0,3,42.175000000000004,0,0,bajo,0.56,medio
8785239610_8785239609_0,8785239610,8785239609,0,42.175000000000004,service,50,1,0,0,0,0,3,42.175000000000004,0,0,bajo,0.56,medio
8785239611_6463272556_0,8785239611,6463272556,0,51.869,service,50,1,0,0,0,0,3,51.869,0,0,bajo,0.56,medio
8785343702_8785343704_0,8785343702,8785343704,0,46.215,service,50,1,0,0,0,0,4,46.215,0,0,bajo,0.56,medio
8785343704_801436608_0,8785343704,801436608,0,64.095,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785343704_8785343702_0,8785343704,8785343702,0,46.215,service,50,1,0,0,0,0,4,46.215,0,0,bajo,0.56,medio
8785343705_8785343706_0,8785343705,8785343706,0,5.26,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785343706_1369529293_0,8785343706,1369529293,0,39.675,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785343706_8785343705_0,8785343706,8785343705,0,5.26,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785343707_8785343710_0,8785343707,8785343710,0,40.513,service,50,1,0,0,0,0,4,40.513,0,0,bajo,0.56,medio
8785343710_291180165_0,8785343710,291180165,0,78.229,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785343710_8785343707_0,8785343710,8785343707,0,40.513,service,50,1,0,0,0,0,4,40.513,0,0,bajo,0.56,medio
8785349087_8785349091_0,8785349087,8785349091,0,16.077,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785349087_8785349087_0,8785349087,8785349087,0,75.86800000000001,service,50,1,0,0,0,0,5,75.86800000000001,0,0,bajo,0.56,medio
8785349087_8785349087_1,8785349087,8785349087,1,75.86800000000001,service,50,1,0,0,0,0,5,75.86800000000001,0,0,bajo,0.56,medio
8785349091_1667587982_0,8785349091,1667587982,0,37.163,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8785349091_8785349087_0,8785349091,8785349087,0,16.077,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8785423341_8785423341_0,8785423341,8785423341,0,115.09299999999999,service,50,1,0,0,0,0,6,115.09299999999999,0,0,bajo,0.56,medio
8785423341_8785423341_1,8785423341,8785423341,1,115.093,service,50,1,0,0,0,0,6,115.093,0,0,bajo,0.56,medio
8785423341_8785423343_0,8785423341,8785423343,0,32.273,service,50,1,0,0,0,0,3,32.273,0,0,bajo,0.56,medio
8785423343_1374237215_0,8785423343,1374237215,0,55.498,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
8785423343_8785423341_0,8785423343,8785423341,0,32.273,service,50,1,0,0,0,0,3,32.273,0,0,bajo,0.56,medio
8788476285_11627741448_0,8788476285,11627741448,0,33.871,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8812235968_1667588006_0,8812235968,1667588006,0,18.008,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8812235968_10728005909_0,8812235968,10728005909,0,41.95,pedestrian,50,1,0,0,0,0,4,41.95,0,0,bajo,0.56,medio
8814514825_8814514826_0,8814514825,8814514826,0,37.735,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8814514826_8814514825_0,8814514826,8814514825,0,37.735,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8816627170_8816627171_0,8816627170,8816627171,0,10.957999999999998,service,50,1,0,0,0,0,3,10.957999999999998,0,0,bajo,0.56,medio
8816627171_1706471242_0,8816627171,1706471242,0,19.467,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
8816627171_8816627170_0,8816627171,8816627170,0,10.957999999999998,service,50,1,0,0,0,0,3,10.957999999999998,0,0,bajo,0.56,medio
8816627173_8816627174_0,8816627173,8816627174,0,7.283,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8816627174_8816627173_0,8816627174,8816627173,0,7.283,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8816627174_6492906158_0,8816627174,6492906158,0,59.611,residential,50,2,0,0,1,1,3,59.611,0,0,bajo,0.44000000000000006,medio
8816627178_801436702_0,8816627178,801436702,0,68.612,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8816627178_8816627179_0,8816627178,8816627179,0,27.966,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8816627179_8816627178_0,8816627179,8816627178,0,27.966,service,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
8816703607_1374237192_0,8816703607,1374237192,0,88.48,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
8816725233_8816725234_0,8816725233,8816725234,0,49.467999999999996,service,50,1,0,0,0,0,3,49.467999999999996,0,0,bajo,0.56,medio
8816725234_1374237150_0,8816725234,1374237150,0,109.42099999999999,residential,50,1,0,0,1,1,4,109.42099999999999,0,0,bajo,0.44000000000000006,medio
8816725234_8816725233_0,8816725234,8816725233,0,49.467999999999996,service,50,1,0,0,0,0,3,49.467999999999996,0,0,bajo,0.56,medio
9191281134_6191978897_0,9191281134,6191978897,0,36.375,path,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
9191281134_1341833201_0,9191281134,1341833201,0,7.022,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
9191281138_1339256736_0,9191281138,1339256736,0,8.85,tertiary,50,1,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
9191281138_1339231986_0,9191281138,1339231986,0,112.133,residential,50,1,0,0,1,1,4,112.133,0,0,bajo,0.44000000000000006,medio
9700951955_9700951958_0,9700951955,9700951958,0,7.078,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
9700951955_9700951956_0,9700951955,9700951956,0,5.745,service,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
9700951957_9700951958_0,9700951957,9700951958,0,5.789,service,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
9700951958_8771165608_0,9700951958,8771165608,0,19.661,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
10025352299_1706459461_0,10025352299,1706459461,0,127.599,pedestrian,50,1,0,0,0,0,3,127.599,0,0,bajo,0.56,medio
10727800216_10727800217_0,10727800216,10727800217,0,7.7509999999999994,service,50,1,0,0,0,0,3,7.7509999999999994,0,0,bajo,0.56,medio
10727800217_10727800219_0,10727800217,10727800219,0,13.516,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
10727800217_10727800216_0,10727800217,10727800216,0,7.7509999999999994,service,50,1,0,0,0,0,3,7.7509999999999994,0,0,bajo,0.56,medio
10727800218_10727800219_0,10727800218,10727800219,0,6.32,service,50,1,0,0,0,0,3,6.32,0,0,bajo,0.56,medio
10727800219_4085371084_0,10727800219,4085371084,0,24.712,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
10727800219_10727800218_0,10727800219,10727800218,0,6.32,service,50,1,0,0,0,0,3,6.32,0,0,bajo,0.56,medio
10728005909_8812235968_0,10728005909,8812235968,0,41.949999999999996,pedestrian,50,1,0,0,0,0,4,41.949999999999996,0,0,bajo,0.56,medio
10742491736_801436652_0,10742491736,801436652,0,99.876,residential,50,1,0,0,1,1,4,99.876,0,0,bajo,0.44000000000000006,medio
10742491736_11810399428_0,10742491736,11810399428,0,94.737,cycleway,50,1,0,1,1,1,9,94.737,0,0,bajo,0.5,medio
11059904094_8393504641_0,11059904094,8393504641,0,67.394,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11380375817_8370292918_0,11380375817,8370292918,0,57.025999999999996,pedestrian,50,1,0,0,0,1,3,57.025999999999996,0,0,bajo,0.56,medio
11619993068_12154282236_0,11619993068,12154282236,0,66.64,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11619994070_11627323338_0,11619994070,11627323338,0,2.966,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11619994070_4675906189_0,11619994070,4675906189,0,83.721,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11619994070_12154282236_0,11619994070,12154282236,0,52.701,pedestrian,50,1,0,0,0,1,4,52.701,0,0,bajo,0.56,medio
11623571930_11623571931_0,11623571930,11623571931,0,53.415,service,50,1,0,0,1,0,3,53.415,0,0,bajo,0.56,medio
11623571931_7599240100_0,11623571931,7599240100,0,72.839,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11624027515_7967326870_0,11624027515,7967326870,0,110.054,pedestrian,50,1,0,0,0,1,4,110.054,0,0,bajo,0.56,medio
11624455805_11624455823_0,11624455805,11624455823,0,24.329,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11624455823_1218926539_0,11624455823,1218926539,0,226.824,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11624455823_11624455805_0,11624455823,11624455805,0,24.329,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11624455824_1975878326_0,11624455824,1975878326,0,77.882,pedestrian,50,1,0,0,0,1,4,77.882,0,0,bajo,0.56,medio
11624495596_11624495599_0,11624495596,11624495599,0,82.958,pedestrian,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
11624495598_11624495599_0,11624495598,11624495599,0,4.953,pedestrian,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
11624495598_8393504641_0,11624495598,8393504641,0,79.405,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11624495599_1224435520_0,11624495599,1224435520,0,85.201,pedestrian,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11624495599_11624495598_0,11624495599,11624495598,0,4.953,pedestrian,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
11624495599_11624495596_0,11624495599,11624495596,0,82.958,pedestrian,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
11624832572_11624832575_0,11624832572,11624832575,0,39.283,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11624832572_12427721172_0,11624832572,12427721172,0,3.123,service,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
11624832575_11627229231_0,11624832575,11627229231,0,17.789,residential,50,2,0,0,1,1,3,17.789,0,0,bajo,0.44000000000000006,medio
11627219281_340147947_0,11627219281,340147947,0,3.861,pedestrian,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
11627219287_11627219288_0,11627219287,11627219288,0,2.486,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11627219287_1219001936_0,11627219287,1219001936,0,22.071,service,50,1,0,0,1,0,3,22.071,0,0,bajo,0.56,medio
11627219288_340147947_0,11627219288,340147947,0,51.712999999999994,secondary,50,4,0,0,1,1,3,51.712999999999994,0,0,bajo,0.56,medio
11627219288_8371097639_0,11627219288,8371097639,0,75.549,service,50,1,0,0,0,0,3,75.549,0,0,bajo,0.56,medio
11627219294_11627219295_0,11627219294,11627219295,0,31.903,service,50,1,0,0,1,0,3,31.903,0,0,bajo,0.56,medio
11627219295_8784731658_0,11627219295,8784731658,0,11.577,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627219324_11627219327_0,11627219324,11627219327,0,5.803,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
11627219324_11627219325_0,11627219324,11627219325,0,22.825,service,50,1,0,0,1,0,3,22.825,0,0,bajo,0.56,medio
11627219326_11627219327_0,11627219326,11627219327,0,19.954,service,50,1,0,0,1,0,3,19.954,0,0,bajo,0.56,medio
11627219327_1667588094_0,11627219327,1667588094,0,95.59599999999999,primary,50,2,0,0,1,1,4,95.59599999999999,0,0,bajo,0.64,alto
11627229222_6492906176_0,11627229222,6492906176,0,3.054,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229222_11627229223_0,11627229222,11627229223,0,100.403,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229223_11627229224_0,11627229223,11627229224,0,87.832,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229223_11627323322_0,11627229223,11627323322,0,5.827,residential,50,2,0,0,1,1,3,5.827,0,0,bajo,0.44000000000000006,medio
11627229224_6492906174_0,11627229224,6492906174,0,3.529,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229224_11627229225_0,11627229224,11627229225,0,99.121,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229225_6934650146_0,11627229225,6934650146,0,86.624,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229225_11627323324_0,11627229225,11627323324,0,6.305,residential,50,1,0,0,1,1,3,6.305,0,0,bajo,0.44000000000000006,medio
11627229227_11627229228_0,11627229227,11627229228,0,84.456,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229227_11627323326_0,11627229227,11627323326,0,5.816000000000001,residential,50,1,0,0,1,1,3,5.816000000000001,0,0,bajo,0.44000000000000006,medio
11627229228_6492906171_0,11627229228,6492906171,0,2.851,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229228_11627229229_0,11627229228,11627229229,0,83.05,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229229_11627229230_0,11627229229,11627229230,0,82.936,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229229_11627323328_0,11627229229,11627323328,0,5.941,residential,50,1,0,0,1,1,3,5.941,0,0,bajo,0.44000000000000006,medio
11627229230_6492906169_0,11627229230,6492906169,0,1.082,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229230_11627229231_0,11627229230,11627229231,0,77.35399999999998,cycleway,50,1,0,1,1,1,3,77.35399999999998,0,0,bajo,0.5,medio
11627229231_12089480274_0,11627229231,12089480274,0,2.028,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229231_6492906144_0,11627229231,6492906144,0,2.194,residential,50,2,0,0,1,1,3,2.194,0,0,bajo,0.44000000000000006,medio
11627229232_7768286922_0,11627229232,7768286922,0,1.228,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11627229232_8393504641_0,11627229232,8393504641,0,71.308,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11627229232_11627289618_0,11627229232,11627289618,0,78.057,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229233_8390244084_0,11627229233,8390244084,0,3.435,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229233_11627229234_0,11627229233,11627229234,0,82.351,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229234_7768286943_0,11627229234,7768286943,0,1.862,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229234_11627229235_0,11627229234,11627229235,0,83.784,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627229235_11619994070_0,11627229235,11619994070,0,3.912,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627229235_12154282223_0,11627229235,12154282223,0,52.674,cycleway,50,1,0,1,1,1,3,52.674,0,0,bajo,0.5,medio
11627248310_3917688003_0,11627248310,3917688003,0,2.183,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627248310_11627703989_0,11627248310,11627703989,0,94.701,pedestrian,50,1,0,0,0,1,6,94.701,0,0,bajo,0.56,medio
11627289618_7768286928_0,11627289618,7768286928,0,2.082,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11627289618_11627229233_0,11627289618,11627229233,0,87.944,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627289619_11624495598_0,11627289619,11624495598,0,69.8,pedestrian,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11627289619_11627229232_0,11627289619,11627229232,0,80.136,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323321_11627229222_0,11627323321,11627229222,0,4.894,residential,50,1,0,0,1,1,3,4.894,0,0,bajo,0.44000000000000006,medio
11627323322_6492906157_0,11627323322,6492906157,0,1.738,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323322_11627323321_0,11627323322,11627323321,0,101.063,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323323_11627323322_0,11627323323,11627323322,0,87.491,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323323_11627229224_0,11627323323,11627229224,0,4.7669999999999995,residential,50,1,0,0,1,1,3,4.7669999999999995,0,0,bajo,0.44000000000000006,medio
11627323324_6492906159_0,11627323324,6492906159,0,1.529,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323324_11627323323_0,11627323324,11627323323,0,99.453,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323325_11627323324_0,11627323325,11627323324,0,86.571,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323325_6934650146_0,11627323325,6934650146,0,5.732,residential,50,1,0,0,1,1,3,5.732,0,0,bajo,0.44000000000000006,medio
11627323326_6492906161_0,11627323326,6492906161,0,1.8,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323326_11627323325_0,11627323326,11627323325,0,86.232,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323327_11627323326_0,11627323327,11627323326,0,84.457,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323327_11627229228_0,11627323327,11627229228,0,5.618,residential,50,1,0,0,1,1,3,5.618,0,0,bajo,0.44000000000000006,medio
11627323328_6492906163_0,11627323328,6492906163,0,4.932,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323328_11627323327_0,11627323328,11627323327,0,83.198,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323329_11627323328_0,11627323329,11627323328,0,82.847,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323329_11627229230_0,11627323329,11627229230,0,5.941000000000001,residential,50,1,0,0,1,1,4,5.941000000000001,0,0,bajo,0.44000000000000006,medio
11627323333_8393841606_0,11627323333,8393841606,0,1.291,pedestrian,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11627323333_12089480273_0,11627323333,12089480273,0,91.364,cycleway,50,1,0,1,1,1,3,91.364,0,0,bajo,0.5,medio
11627323334_7768286922_0,11627323334,7768286922,0,1.478,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
11627323334_11627323333_0,11627323334,11627323333,0,80.156,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323334_1579128421_0,11627323334,1579128421,0,87.711,pedestrian,50,1,0,0,0,1,4,87.711,0,0,bajo,0.56,medio
11627323335_8742792756_0,11627323335,8742792756,0,1.218,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
11627323335_11627323334_0,11627323335,11627323334,0,78.026,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323336_7768286945_0,11627323336,7768286945,0,3.862,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323336_11627323335_0,11627323336,11627323335,0,88.003,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323337_4675906189_0,11627323337,4675906189,0,3.568,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323337_11627323336_0,11627323337,11627323336,0,82.741,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627323338_7768286947_0,11627323338,7768286947,0,2.456,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627323338_11627323337_0,11627323338,11627323337,0,83.615,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
11627378895_4085371087_0,11627378895,4085371087,0,3.588,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627378895_11737038989_0,11627378895,11737038989,0,44.141,cycleway,50,1,0,1,1,1,4,44.141,0,0,bajo,0.5,medio
11627378897_1369105735_0,11627378897,1369105735,0,3.744,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
11627378897_11810326829_0,11627378897,11810326829,0,102.73700000000001,cycleway,50,1,0,1,1,1,9,102.73700000000001,0,0,bajo,0.5,medio
11627463150_1459071621_0,11627463150,1459071621,0,24.428,residential,50,1,0,0,1,1,4,24.428,0,0,bajo,0.44000000000000006,medio
11627463150_11627323329_0,11627463150,11627323329,0,77.017,cycleway,50,1,0,1,1,1,5,77.017,0,0,bajo,0.5,medio
11627501803_1975868126_0,11627501803,1975868126,0,73.251,pedestrian,50,1,0,0,0,1,5,73.251,0,0,bajo,0.56,medio
11627703822_11627703824_0,11627703822,11627703824,0,9.269,service,50,1,0,0,1,0,3,9.269,0,0,bajo,0.56,medio
